"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","Cost USD","In-person Price","NZD","Vendor Price ","Wholesale","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","Moonglow US Fulfillment Location","Offline","IsActive"
"Charmed Simplicity for Men - 16-20” Stainless","CM-005-SP-1R + CH-004-ST-16-20 + MD-REG","Shop - Necklaces","Stocked product","False","","","","","89.00000","636.79583221917109641014857612","False","True","","75.00000","85.00000","","","12.07933","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Charmed Simplicity for Men - 21-24” Stainless Rolo","CM-005-SP-1R + CH-004-ST-21-24-ROLO + MD-REG","Shop - Necklaces","Stocked product","False","","","","","89.00000","534.32014066227299000696326716","False","True","","75.00000","85.00000","","","14.03077","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Charmed Simplicity for Men - 30” Stainless","CM-005-SP-1R + CH-004-ST-30 + MD-REG","Shop - Necklaces","Stocked product","False","","","","","89.00000","","False","True","","75.00000","85.00000","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Charmed Simplicity for Men - Slip knot cord 1mm","CM-005-SP-1R + MGCord-2mm + MD-REG","Shop - Necklaces","Stocked product","False","","","","","89.00000","834.8739495798319327731092437","False","True","","75.00000","85.00000","","","9.52000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Charmed Simplicity Pendant - 16-20'' Sterling Silver","CM-005-SP-1R + MD-REG + CH-ADELA-925","Shop - Necklaces","Stocked product","False","","","","","89.00000","624.60818237329533889680439650","False","True","","75.00000","85.00000","","","12.28250","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Charmed Simplicity Pendant - Slip knot cord","CM-005-SP-1R + MD-REG + MGCord-1mm","Shop - Necklaces","Stocked product","False","","","","","89.00000","823.6456397180078727818234841","False","True","","75.00000","85.00000","","","9.63573","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Cherished Moons Pendant in Silver - 16-20” Sterling Silver","CM-005-SP-2R + CM10-007-SP-1R + MD-REG + MD-MINI + CH-ADELA-925","Shop - Pendants","Stocked product","False","","","","","128.00000","526.31164582467873393058020434","False","True","","125.00000","","","","20.43711","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Cherished Moons Pendant in Silver - 28” Stainless Beaded","CM-005-SP-2R + CM10-007-SP-1R + MD-REG + MD-MINI + CH-SS-BEAD-28","Shop - Pendants","Stocked product","False","","","","","128.00000","","False","True","","125.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Cherished Moons Pendant in Silver - Slip knot cord 1mm","CM-005-SP-2R + CM10-007-SP-1R + MD-REG + MD-MINI + MGCord-1mm","Shop - Pendants","Stocked product","False","","","","","128.00000","1338.9847962262623718966269297","False","True","","125.00000","","","","8.89516","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / January- Garnet","LET001-BS + GLU-BS-1 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / February- Amethyst","LET001-BS + GLU-BS-2 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / March- Aqua Marine","LET001-BS + GLU-BS-3 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / April- Diamond","LET001-BS + GLU-BS-4+ CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / May- Emerald","LET001-BS + GLU-BS-5+ CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / June-LightAmethyst","LET001-BS + GLU-BS-6 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / July- Ruby","LET001-BS + GLU-BS-7+ CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / August- Peridot","LET001-BS + GLU-BS-8 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / September- Sapphire","LET001-BS + GLU-BS-9+ CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / October- Rose Zircon","LET001-BS + GLU-BS-10 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / November- Topaz","LET001-BS + GLU-BS-11 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 16-19"" Pewter Adjustable Chain / December- Blue Zircon","LET001-BS + GLU-BS-12 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / January- Garnet","LET001-BS + GLU-BS-1 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / February- Amethyst","LET001-BS + GLU-BS-2 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / March- Aqua Marine","LET001-BS + GLU-BS-3 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / April- Diamond","LET001-BS + GLU-BS-4 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / May- Emerald","LET001-BS + GLU-BS-5 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / June-LightAmethyst","LET001-BS + GLU-BS-6 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / July- Ruby","LET001-BS + GLU-BS-7 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / August- Peridot","LET001-BS + GLU-BS-8 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / September- Sapphire","LET001-BS + GLU-BS-9 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / October- Rose Zircon","LET001-BS + GLU-BS-10 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / November- Topaz","LET001-BS + GLU-BS-11 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Birthstone Necklace - 18"" Pewter Chain / December- Blue Zircon","LET001-BS + GLU-BS-12 + CH-BN-18","Shop - Necklaces","Stocked product","False","","","","","59.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Bracelet","LET001-2R + Black Bracelet","Shop - Bracelets","Stocked product","False","","","","","69.00000","139.50017355085039916695591808","False","True","19.00000","","","","","28.81000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","56.6990","","False","False","","","True"
"Classic Choker Necklace","LET001 + BL-CHOKER-thin","Shop - Necklaces","Stocked product","False","","","","","49.00000","","False","True","","40.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","False","","","True"
"Classic Pendant in Silver - 16-20” Sterling Silver","PE-015-SP + MD-REG + CH-ADELA-925","Shop - Necklaces","Stocked product","False","","","","","95.00000","564.02129900739300345221178505","False","True","","90.00000","","","","14.30677","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Classic Pendant in Silver - Slip knot cord 1mm","PE-015-SP + MD-REG + MGCord-1mm","Shop - Necklaces","Stocked product","False","","","","","95.00000","714.75128644939965694682675815","False","True","","90.00000","","","","11.66000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","True","True","","","True"
"Classic Necklace Set","LET001 X2 + CH-BN-18 + CH-BN-20","Shop - Necklaces","Stocked product","False","","","","","93.00000","","False","True","","","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Necklace With Black Crystal - 16-19"" Pewter Adjustable Chain","LET001 + CH-BN-16-19","Shop - Necklaces","Stocked product","False","","","","","49.00000","","False","True","","40.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Necklace With Black Crystal - 18"" Pewter Chain","LET001 + CH- BN-18","Shop - Necklaces","Stocked product","False","","","","","49.00000","","False","True","","40.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Classic Necklace With Black Crystal - Slip knot cord 1mm","LET001 + MGCord-1mm","Shop - Necklaces","Stocked product","False","","","","","49.00000","","False","True","","40.00000","","","","0.00000","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","2.0000","","False","False","","","True"
"Cosmic Spiral Ring in Gold - Size 6","ADJ-RING-YG-6 + FS10","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","139.00000","1877.6173552284503731863541557","False","True","10.75000","120.00000","120.00000","","","7.02866","","Moonglow US","","0.00000","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","False","False","","Offline","True"
"Cosmic Spiral Ring in Gold - Size 7","ADJ-RING-YG-7 + FS10","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","139.00000","1877.6173552284503731863541557","False","True","","120.00000","120.00000","","","7.02866","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
"Cosmic Spiral Ring in Gold - Size 8","ADJ-RING-YG-8 + FS10","""Shop - Rings, Earrings, Anklets""","Stocked product","False","","","","","139.00000","1877.6173552284503731863541557","False","True","","120.00000","120.00000","","","7.02866","","","","","","","","1.0000","1.0000","","1.0000","1.0000","","","","85.0485","","True","True","","","True"
